country,state,entity,year,age,age_band,marital,parity,exposure,source,allocation
United States,38,North Dakota,2011,24,20_24,married,all,846.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,24,20_24,unmarried,all,5003.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,25,25_29,married,all,2444.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,25,25_29,unmarried,all,2185.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,26,25_29,married,all,2444.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,26,25_29,unmarried,all,2185.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,27,25_29,married,all,2444.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,27,25_29,unmarried,all,2185.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,28,25_29,married,all,2444.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,28,25_29,unmarried,all,2185.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,29,25_29,married,all,2444.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,29,25_29,unmarried,all,2185.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,30,30_34,married,all,2938.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,30,30_34,unmarried,all,1082.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,31,30_34,married,all,2938.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,31,30_34,unmarried,all,1082.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,32,30_34,married,all,2938.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,32,30_34,unmarried,all,1082.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,33,30_34,married,all,2938.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,33,30_34,unmarried,all,1082.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,34,30_34,married,all,2938.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,34,30_34,unmarried,all,1082.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,35,35_39,married,all,2506.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,35,35_39,unmarried,all,1021.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,36,35_39,married,all,2506.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,36,35_39,unmarried,all,1021.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,37,35_39,married,all,2506.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,37,35_39,unmarried,all,1021.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,38,35_39,married,all,2506.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,38,35_39,unmarried,all,1021.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,39,35_39,married,all,2506.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,39,35_39,unmarried,all,1021.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,40,40_44,married,all,2739.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,40,40_44,unmarried,all,1079.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,41,40_44,married,all,2739.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,41,40_44,unmarried,all,1079.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,42,40_44,married,all,2739.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,42,40_44,unmarried,all,1079.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,43,40_44,married,all,2739.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,43,40_44,unmarried,all,1079.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,44,40_44,married,all,2739.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2011,44,40_44,unmarried,all,1079.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,15,15_17,married,all,381.6666666666667,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,15,15_17,unmarried,all,76764.33333333333,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,16,15_17,married,all,381.6666666666667,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,16,15_17,unmarried,all,76764.33333333333,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,17,15_17,married,all,381.6666666666667,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,17,15_17,unmarried,all,76764.33333333333,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,18,18_19,married,all,1503.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,18,18_19,unmarried,all,78478.5,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,19,18_19,married,all,1503.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,19,18_19,unmarried,all,78478.5,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,20,20_24,married,all,9258.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,20,20_24,unmarried,all,67605.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,21,20_24,married,all,9258.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,21,20_24,unmarried,all,67605.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,22,20_24,married,all,9258.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,22,20_24,unmarried,all,67605.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,23,20_24,married,all,9258.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,23,20_24,unmarried,all,67605.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,24,20_24,married,all,9258.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,24,20_24,unmarried,all,67605.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,25,25_29,married,all,29719.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,25,25_29,unmarried,all,42117.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,26,25_29,married,all,29719.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,26,25_29,unmarried,all,42117.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,27,25_29,married,all,29719.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,27,25_29,unmarried,all,42117.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,28,25_29,married,all,29719.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,28,25_29,unmarried,all,42117.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,29,25_29,married,all,29719.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,29,25_29,unmarried,all,42117.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,30,30_34,married,all,41396.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,30,30_34,unmarried,all,29527.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,31,30_34,married,all,41396.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,31,30_34,unmarried,all,29527.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,32,30_34,married,all,41396.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,32,30_34,unmarried,all,29527.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,33,30_34,married,all,41396.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,33,30_34,unmarried,all,29527.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,34,30_34,married,all,41396.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,34,30_34,unmarried,all,29527.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,35,35_39,married,all,44250.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,35,35_39,unmarried,all,25182.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,36,35_39,married,all,44250.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,36,35_39,unmarried,all,25182.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,37,35_39,married,all,44250.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,37,35_39,unmarried,all,25182.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,38,35_39,married,all,44250.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,38,35_39,unmarried,all,25182.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,39,35_39,married,all,44250.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,39,35_39,unmarried,all,25182.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,40,40_44,married,all,50401.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,40,40_44,unmarried,all,26370.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,41,40_44,married,all,50401.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,41,40_44,unmarried,all,26370.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,42,40_44,married,all,50401.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,42,40_44,unmarried,all,26370.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,43,40_44,married,all,50401.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,43,40_44,unmarried,all,26370.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,44,40_44,married,all,50401.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2011,44,40_44,unmarried,all,26370.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,15,15_17,married,all,181.66666666666666,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,15,15_17,unmarried,all,24219.666666666668,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,16,15_17,married,all,181.66666666666666,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,16,15_17,unmarried,all,24219.666666666668,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,17,15_17,married,all,181.66666666666666,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,17,15_17,unmarried,all,24219.666666666668,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,18,18_19,married,all,1620.5,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,18,18_19,unmarried,all,25226.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,19,18_19,married,all,1620.5,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,19,18_19,unmarried,all,25226.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,20,20_24,married,all,7282.8,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,20,20_24,unmarried,all,19325.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,21,20_24,married,all,7282.8,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,21,20_24,unmarried,all,19325.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,22,20_24,married,all,7282.8,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,22,20_24,unmarried,all,19325.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,23,20_24,married,all,7282.8,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,23,20_24,unmarried,all,19325.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,24,20_24,married,all,7282.8,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,24,20_24,unmarried,all,19325.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,25,25_29,married,all,13819.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,25,25_29,unmarried,all,12259.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,26,25_29,married,all,13819.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,26,25_29,unmarried,all,12259.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,27,25_29,married,all,13819.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,27,25_29,unmarried,all,12259.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,28,25_29,married,all,13819.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,28,25_29,unmarried,all,12259.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,29,25_29,married,all,13819.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,29,25_29,unmarried,all,12259.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,30,30_34,married,all,15546.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,30,30_34,unmarried,all,8687.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,31,30_34,married,all,15546.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,31,30_34,unmarried,all,8687.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,32,30_34,married,all,15546.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,32,30_34,unmarried,all,8687.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,33,30_34,married,all,15546.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,33,30_34,unmarried,all,8687.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,34,30_34,married,all,15546.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,34,30_34,unmarried,all,8687.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,35,35_39,married,all,16114.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,35,35_39,unmarried,all,7608.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,36,35_39,married,all,16114.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,36,35_39,unmarried,all,7608.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,37,35_39,married,all,16114.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,37,35_39,unmarried,all,7608.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,38,35_39,married,all,16114.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,38,35_39,unmarried,all,7608.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,39,35_39,married,all,16114.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,39,35_39,unmarried,all,7608.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,40,40_44,married,all,15335.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,40,40_44,unmarried,all,7020.6,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,41,40_44,married,all,15335.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,41,40_44,unmarried,all,7020.6,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,42,40_44,married,all,15335.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,42,40_44,unmarried,all,7020.6,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,43,40_44,married,all,15335.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,43,40_44,unmarried,all,7020.6,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,44,40_44,married,all,15335.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2011,44,40_44,unmarried,all,7020.6,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,15,15_17,married,all,101.66666666666667,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,15,15_17,unmarried,all,23461.333333333332,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,16,15_17,married,all,101.66666666666667,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,16,15_17,unmarried,all,23461.333333333332,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,17,15_17,married,all,101.66666666666667,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,17,15_17,unmarried,all,23461.333333333332,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,18,18_19,married,all,555.5,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,18,18_19,unmarried,all,23359.5,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,19,18_19,married,all,555.5,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,19,18_19,unmarried,all,23359.5,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,20,20_24,married,all,4185.4,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,20,20_24,unmarried,all,22075.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,21,20_24,married,all,4185.4,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,21,20_24,unmarried,all,22075.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,22,20_24,married,all,4185.4,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,22,20_24,unmarried,all,22075.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,23,20_24,married,all,4185.4,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,23,20_24,unmarried,all,22075.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,24,20_24,married,all,4185.4,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,24,20_24,unmarried,all,22075.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,25,25_29,married,all,12039.2,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,25,25_29,unmarried,all,14179.4,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,26,25_29,married,all,12039.2,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,26,25_29,unmarried,all,14179.4,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,27,25_29,married,all,12039.2,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,27,25_29,unmarried,all,14179.4,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,28,25_29,married,all,12039.2,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,28,25_29,unmarried,all,14179.4,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,29,25_29,married,all,12039.2,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,29,25_29,unmarried,all,14179.4,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,30,30_34,married,all,16618.6,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,30,30_34,unmarried,all,9771.2,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,31,30_34,married,all,16618.6,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,31,30_34,unmarried,all,9771.2,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,32,30_34,married,all,16618.6,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,32,30_34,unmarried,all,9771.2,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,33,30_34,married,all,16618.6,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,33,30_34,unmarried,all,9771.2,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,34,30_34,married,all,16618.6,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,34,30_34,unmarried,all,9771.2,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,35,35_39,married,all,15731.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,35,35_39,unmarried,all,8272.0,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,36,35_39,married,all,15731.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,36,35_39,unmarried,all,8272.0,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,37,35_39,married,all,15731.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,37,35_39,unmarried,all,8272.0,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,38,35_39,married,all,15731.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,38,35_39,unmarried,all,8272.0,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,39,35_39,married,all,15731.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,39,35_39,unmarried,all,8272.0,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,40,40_44,married,all,16713.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,40,40_44,unmarried,all,8433.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,41,40_44,married,all,16713.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,41,40_44,unmarried,all,8433.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,42,40_44,married,all,16713.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,42,40_44,unmarried,all,8433.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,43,40_44,married,all,16713.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,43,40_44,unmarried,all,8433.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,44,40_44,married,all,16713.8,Census ACS1 B12002,uniform_within_band
United States,41,Oregon,2011,44,40_44,unmarried,all,8433.8,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,15,15_17,married,all,129.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,15,15_17,unmarried,all,81248.33333333333,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,16,15_17,married,all,129.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,16,15_17,unmarried,all,81248.33333333333,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,17,15_17,married,all,129.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,17,15_17,unmarried,all,81248.33333333333,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,18,18_19,married,all,1018.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,18,18_19,unmarried,all,95733.5,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,19,18_19,married,all,1018.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,19,18_19,unmarried,all,95733.5,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,20,20_24,married,all,7578.4,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,20,20_24,unmarried,all,78580.2,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,21,20_24,married,all,7578.4,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,21,20_24,unmarried,all,78580.2,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,22,20_24,married,all,7578.4,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,22,20_24,unmarried,all,78580.2,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,23,20_24,married,all,7578.4,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,23,20_24,unmarried,all,78580.2,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,24,20_24,married,all,7578.4,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,24,20_24,unmarried,all,78580.2,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,25,25_29,married,all,28116.8,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,25,25_29,unmarried,all,50413.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,26,25_29,married,all,28116.8,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,26,25_29,unmarried,all,50413.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,27,25_29,married,all,28116.8,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,27,25_29,unmarried,all,50413.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,28,25_29,married,all,28116.8,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,28,25_29,unmarried,all,50413.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,29,25_29,married,all,28116.8,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,29,25_29,unmarried,all,50413.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,30,30_34,married,all,43398.8,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,30,30_34,unmarried,all,31545.4,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,31,30_34,married,all,43398.8,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,31,30_34,unmarried,all,31545.4,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,32,30_34,married,all,43398.8,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,32,30_34,unmarried,all,31545.4,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,33,30_34,married,all,43398.8,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,33,30_34,unmarried,all,31545.4,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,34,30_34,married,all,43398.8,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,34,30_34,unmarried,all,31545.4,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,35,35_39,married,all,49459.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,35,35_39,unmarried,all,24710.2,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,36,35_39,married,all,49459.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,36,35_39,unmarried,all,24710.2,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,37,35_39,married,all,49459.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,37,35_39,unmarried,all,24710.2,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,38,35_39,married,all,49459.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,38,35_39,unmarried,all,24710.2,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,39,35_39,married,all,49459.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,39,35_39,unmarried,all,24710.2,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,40,40_44,married,all,57468.4,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,40,40_44,unmarried,all,27520.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,41,40_44,married,all,57468.4,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,41,40_44,unmarried,all,27520.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,42,40_44,married,all,57468.4,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,42,40_44,unmarried,all,27520.0,Census ACS1 B12002,uniform_within_band
United States,42,Pennsylvania,2011,43,40_44,married,all,57468.4,Census ACS1 B12002,uniform_within_band
