country,year,age,marital,parity,weight,source
United States,2011,38,unmarried,third_plus,36016.3662281375,NSFG 2017-2019 FemPreg weighted
United States,2011,40,unmarried,third_plus,5720.5846173079,NSFG 2017-2019 FemPreg weighted
United States,2011,41,unmarried,third_plus,9179.96743824293,NSFG 2017-2019 FemPreg weighted
United States,2012,18,married,all,7619.46856804432,NSFG 2017-2019 FemPreg weighted
United States,2012,19,married,all,37056.149360028634,NSFG 2017-2019 FemPreg weighted
United States,2012,20,married,all,21251.323818143348,NSFG 2017-2019 FemPreg weighted
United States,2012,21,married,all,43968.22835601718,NSFG 2017-2019 FemPreg weighted
United States,2012,22,married,all,30217.45176809997,NSFG 2017-2019 FemPreg weighted
United States,2012,23,married,all,41681.41930137666,NSFG 2017-2019 FemPreg weighted
United States,2012,24,married,all,134303.41060392896,NSFG 2017-2019 FemPreg weighted
United States,2012,25,married,all,190746.50341438252,NSFG 2017-2019 FemPreg weighted
United States,2012,26,married,all,101501.91231905957,NSFG 2017-2019 FemPreg weighted
United States,2012,27,married,all,93098.85351448855,NSFG 2017-2019 FemPreg weighted
United States,2012,28,married,all,253093.47552489623,NSFG 2017-2019 FemPreg weighted
United States,2012,29,married,all,131924.21895568963,NSFG 2017-2019 FemPreg weighted
United States,2012,30,married,all,183850.66331422143,NSFG 2017-2019 FemPreg weighted
United States,2012,31,married,all,122116.20664744117,NSFG 2017-2019 FemPreg weighted
United States,2012,32,married,all,180457.59053673653,NSFG 2017-2019 FemPreg weighted
United States,2012,33,married,all,155953.75211473883,NSFG 2017-2019 FemPreg weighted
United States,2012,34,married,all,106475.10987078563,NSFG 2017-2019 FemPreg weighted
United States,2012,35,married,all,98932.6940961233,NSFG 2017-2019 FemPreg weighted
United States,2012,36,married,all,114113.68869566309,NSFG 2017-2019 FemPreg weighted
United States,2012,37,married,all,88810.25381226094,NSFG 2017-2019 FemPreg weighted
United States,2012,38,married,all,64187.6590369507,NSFG 2017-2019 FemPreg weighted
United States,2012,39,married,all,53970.32782012897,NSFG 2017-2019 FemPreg weighted
United States,2012,40,married,all,46325.81505659907,NSFG 2017-2019 FemPreg weighted
United States,2012,41,married,all,26060.7501221267,NSFG 2017-2019 FemPreg weighted
United States,2012,43,married,all,44539.91785352366,NSFG 2017-2019 FemPreg weighted
United States,2012,18,married,first,7619.46856804432,NSFG 2017-2019 FemPreg weighted
United States,2012,19,married,first,18859.526875832038,NSFG 2017-2019 FemPreg weighted
United States,2012,20,married,first,10129.685240090439,NSFG 2017-2019 FemPreg weighted
United States,2012,21,married,first,9943.80686879608,NSFG 2017-2019 FemPreg weighted
United States,2012,22,married,first,11655.280089731688,NSFG 2017-2019 FemPreg weighted
United States,2012,23,married,first,4825.7944140007,NSFG 2017-2019 FemPreg weighted
United States,2012,24,married,first,65486.4320639542,NSFG 2017-2019 FemPreg weighted
United States,2012,25,married,first,113527.04798877382,NSFG 2017-2019 FemPreg weighted
United States,2012,26,married,first,57579.47983657553,NSFG 2017-2019 FemPreg weighted
United States,2012,27,married,first,7828.46035388133,NSFG 2017-2019 FemPreg weighted
United States,2012,28,married,first,64079.80897657223,NSFG 2017-2019 FemPreg weighted
United States,2012,29,married,first,68326.40211660156,NSFG 2017-2019 FemPreg weighted
United States,2012,30,married,first,90539.19198555725,NSFG 2017-2019 FemPreg weighted
United States,2012,31,married,first,36712.4577678317,NSFG 2017-2019 FemPreg weighted
United States,2012,32,married,first,65812.51402310778,NSFG 2017-2019 FemPreg weighted
United States,2012,33,married,first,66116.97293252796,NSFG 2017-2019 FemPreg weighted
United States,2012,34,married,first,4891.26745264041,NSFG 2017-2019 FemPreg weighted
United States,2012,35,married,first,34018.4532242822,NSFG 2017-2019 FemPreg weighted
United States,2012,36,married,first,8271.5788774477,NSFG 2017-2019 FemPreg weighted
United States,2012,37,married,first,6469.27857195865,NSFG 2017-2019 FemPreg weighted
United States,2012,41,married,first,13621.1974209081,NSFG 2017-2019 FemPreg weighted
United States,2012,19,married,second,18196.6224841966,NSFG 2017-2019 FemPreg weighted
United States,2012,20,married,second,11121.638578052909,NSFG 2017-2019 FemPreg weighted
United States,2012,21,married,second,34024.4214872211,NSFG 2017-2019 FemPreg weighted
United States,2012,22,married,second,4141.57509908149,NSFG 2017-2019 FemPreg weighted
United States,2012,23,married,second,36855.62488737596,NSFG 2017-2019 FemPreg weighted
United States,2012,24,married,second,45445.6525056777,NSFG 2017-2019 FemPreg weighted
United States,2012,25,married,second,34502.00993247403,NSFG 2017-2019 FemPreg weighted
United States,2012,26,married,second,13087.581374387639,NSFG 2017-2019 FemPreg weighted
United States,2012,27,married,second,61016.36960060397,NSFG 2017-2019 FemPreg weighted
United States,2012,28,married,second,68210.74317771052,NSFG 2017-2019 FemPreg weighted
United States,2012,29,married,second,9429.36079897177,NSFG 2017-2019 FemPreg weighted
United States,2012,30,married,second,55702.28928274283,NSFG 2017-2019 FemPreg weighted
United States,2012,31,married,second,61683.404771817826,NSFG 2017-2019 FemPreg weighted
United States,2012,32,married,second,87007.10995695143,NSFG 2017-2019 FemPreg weighted
United States,2012,33,married,second,48191.92664656609,NSFG 2017-2019 FemPreg weighted
United States,2012,34,married,second,44412.95303046044,NSFG 2017-2019 FemPreg weighted
United States,2012,35,married,second,19091.4775236981,NSFG 2017-2019 FemPreg weighted
United States,2012,36,married,second,71596.1964786062,NSFG 2017-2019 FemPreg weighted
United States,2012,37,married,second,82340.97524030229,NSFG 2017-2019 FemPreg weighted
United States,2012,39,married,second,29550.5707067728,NSFG 2017-2019 FemPreg weighted
United States,2012,40,married,second,18520.871263708672,NSFG 2017-2019 FemPreg weighted
United States,2012,41,married,second,12439.5527012186,NSFG 2017-2019 FemPreg weighted
United States,2012,43,married,second,9628.57189855946,NSFG 2017-2019 FemPreg weighted
United States,2012,22,married,third_plus,14420.59657928679,NSFG 2017-2019 FemPreg weighted
United States,2012,24,married,third_plus,23371.32603429706,NSFG 2017-2019 FemPreg weighted
United States,2012,25,married,third_plus,42717.44549313466,NSFG 2017-2019 FemPreg weighted
United States,2012,26,married,third_plus,30834.851108096416,NSFG 2017-2019 FemPreg weighted
United States,2012,27,married,third_plus,24254.02356000327,NSFG 2017-2019 FemPreg weighted
United States,2012,28,married,third_plus,120802.92337061347,NSFG 2017-2019 FemPreg weighted
United States,2012,29,married,third_plus,54168.45604011632,NSFG 2017-2019 FemPreg weighted
United States,2012,30,married,third_plus,37609.182045921334,NSFG 2017-2019 FemPreg weighted
United States,2012,31,married,third_plus,23720.344107791647,NSFG 2017-2019 FemPreg weighted
United States,2012,32,married,third_plus,27637.9665566773,NSFG 2017-2019 FemPreg weighted
United States,2012,33,married,third_plus,41644.85253564478,NSFG 2017-2019 FemPreg weighted
United States,2012,34,married,third_plus,57170.88938768478,NSFG 2017-2019 FemPreg weighted
United States,2012,35,married,third_plus,45822.763348142995,NSFG 2017-2019 FemPreg weighted
United States,2012,36,married,third_plus,34245.9133396092,NSFG 2017-2019 FemPreg weighted
United States,2012,38,married,third_plus,64187.6590369507,NSFG 2017-2019 FemPreg weighted
United States,2012,39,married,third_plus,24419.757113356172,NSFG 2017-2019 FemPreg weighted
United States,2012,40,married,third_plus,27804.9437928904,NSFG 2017-2019 FemPreg weighted
United States,2012,43,married,third_plus,34911.3459549642,NSFG 2017-2019 FemPreg weighted
United States,2012,15,unmarried,all,20513.71712889598,NSFG 2017-2019 FemPreg weighted
United States,2012,16,unmarried,all,30441.060414881533,NSFG 2017-2019 FemPreg weighted
United States,2012,17,unmarried,all,44806.747373462786,NSFG 2017-2019 FemPreg weighted
United States,2012,18,unmarried,all,64899.934585682364,NSFG 2017-2019 FemPreg weighted
United States,2012,19,unmarried,all,124844.88949646162,NSFG 2017-2019 FemPreg weighted
United States,2012,20,unmarried,all,84396.79760300707,NSFG 2017-2019 FemPreg weighted
United States,2012,21,unmarried,all,98758.80029758997,NSFG 2017-2019 FemPreg weighted
United States,2012,22,unmarried,all,112414.21507546122,NSFG 2017-2019 FemPreg weighted
United States,2012,23,unmarried,all,67401.77353350674,NSFG 2017-2019 FemPreg weighted
United States,2012,24,unmarried,all,100781.86480876821,NSFG 2017-2019 FemPreg weighted
United States,2012,25,unmarried,all,72900.4811419922,NSFG 2017-2019 FemPreg weighted
United States,2012,26,unmarried,all,77970.7350727765,NSFG 2017-2019 FemPreg weighted
United States,2012,27,unmarried,all,94264.50898706738,NSFG 2017-2019 FemPreg weighted
United States,2012,28,unmarried,all,45699.12174420706,NSFG 2017-2019 FemPreg weighted
United States,2012,29,unmarried,all,91038.12853084621,NSFG 2017-2019 FemPreg weighted
United States,2012,30,unmarried,all,25998.53437804144,NSFG 2017-2019 FemPreg weighted
United States,2012,31,unmarried,all,20754.10508781241,NSFG 2017-2019 FemPreg weighted
United States,2012,32,unmarried,all,23027.12519165629,NSFG 2017-2019 FemPreg weighted
United States,2012,33,unmarried,all,24238.952756638937,NSFG 2017-2019 FemPreg weighted
United States,2012,34,unmarried,all,40451.2708351951,NSFG 2017-2019 FemPreg weighted
United States,2012,35,unmarried,all,83307.6061269069,NSFG 2017-2019 FemPreg weighted
United States,2012,36,unmarried,all,32176.624466077337,NSFG 2017-2019 FemPreg weighted
United States,2012,37,unmarried,all,37168.95094572638,NSFG 2017-2019 FemPreg weighted
United States,2012,39,unmarried,all,17281.582414193268,NSFG 2017-2019 FemPreg weighted
United States,2012,40,unmarried,all,3224.28888748954,NSFG 2017-2019 FemPreg weighted
United States,2012,42,unmarried,all,5012.20265001941,NSFG 2017-2019 FemPreg weighted
United States,2012,15,unmarried,first,20513.71712889598,NSFG 2017-2019 FemPreg weighted
United States,2012,16,unmarried,first,30441.060414881533,NSFG 2017-2019 FemPreg weighted
United States,2012,17,unmarried,first,44806.747373462786,NSFG 2017-2019 FemPreg weighted
United States,2012,18,unmarried,first,60659.84648626219,NSFG 2017-2019 FemPreg weighted
United States,2012,19,unmarried,first,106684.75451006439,NSFG 2017-2019 FemPreg weighted
United States,2012,20,unmarried,first,46352.11488750397,NSFG 2017-2019 FemPreg weighted
United States,2012,21,unmarried,first,87678.13618464059,NSFG 2017-2019 FemPreg weighted
United States,2012,22,unmarried,first,59848.69417800237,NSFG 2017-2019 FemPreg weighted
United States,2012,23,unmarried,first,26923.991754954463,NSFG 2017-2019 FemPreg weighted
United States,2012,24,unmarried,first,20789.24513716917,NSFG 2017-2019 FemPreg weighted
United States,2012,26,unmarried,first,46363.14899481546,NSFG 2017-2019 FemPreg weighted
United States,2012,27,unmarried,first,16799.56519495988,NSFG 2017-2019 FemPreg weighted
United States,2012,28,unmarried,first,18139.37249264539,NSFG 2017-2019 FemPreg weighted
United States,2012,32,unmarried,first,3309.42432877232,NSFG 2017-2019 FemPreg weighted
United States,2012,34,unmarried,first,40451.2708351951,NSFG 2017-2019 FemPreg weighted
United States,2012,37,unmarried,first,3006.43764257408,NSFG 2017-2019 FemPreg weighted
United States,2012,39,unmarried,first,6939.420290242269,NSFG 2017-2019 FemPreg weighted
United States,2012,40,unmarried,first,3224.28888748954,NSFG 2017-2019 FemPreg weighted
United States,2012,18,unmarried,second,4240.08809942017,NSFG 2017-2019 FemPreg weighted
United States,2012,19,unmarried,second,15693.114455808642,NSFG 2017-2019 FemPreg weighted
United States,2012,20,unmarried,second,22937.17881197503,NSFG 2017-2019 FemPreg weighted
United States,2012,21,unmarried,second,4936.11909960966,NSFG 2017-2019 FemPreg weighted
United States,2012,22,unmarried,second,45011.84099754521,NSFG 2017-2019 FemPreg weighted
United States,2012,23,unmarried,second,21585.30895056059,NSFG 2017-2019 FemPreg weighted
United States,2012,24,unmarried,second,39438.238639055795,NSFG 2017-2019 FemPreg weighted
United States,2012,25,unmarried,second,71559.61914199221,NSFG 2017-2019 FemPreg weighted
United States,2012,26,unmarried,second,23817.730953309518,NSFG 2017-2019 FemPreg weighted
United States,2012,27,unmarried,second,33587.91812024099,NSFG 2017-2019 FemPreg weighted
United States,2012,28,unmarried,second,11456.188491462231,NSFG 2017-2019 FemPreg weighted
United States,2012,29,unmarried,second,4704.95223736309,NSFG 2017-2019 FemPreg weighted
United States,2012,30,unmarried,second,3479.13316037124,NSFG 2017-2019 FemPreg weighted
United States,2012,31,unmarried,second,5460.72626839321,NSFG 2017-2019 FemPreg weighted
United States,2012,32,unmarried,second,2847.02502229967,NSFG 2017-2019 FemPreg weighted
United States,2012,33,unmarried,second,10734.1580211804,NSFG 2017-2019 FemPreg weighted
United States,2012,37,unmarried,second,34162.5133031523,NSFG 2017-2019 FemPreg weighted
United States,2012,19,unmarried,third_plus,2467.02053058859,NSFG 2017-2019 FemPreg weighted
United States,2012,20,unmarried,third_plus,15107.503903528059,NSFG 2017-2019 FemPreg weighted
United States,2012,21,unmarried,third_plus,6144.54501333972,NSFG 2017-2019 FemPreg weighted
United States,2012,22,unmarried,third_plus,7553.67989991363,NSFG 2017-2019 FemPreg weighted
United States,2012,23,unmarried,third_plus,18892.47282799169,NSFG 2017-2019 FemPreg weighted
United States,2012,24,unmarried,third_plus,40554.38103254324,NSFG 2017-2019 FemPreg weighted
United States,2012,25,unmarried,third_plus,1340.862,NSFG 2017-2019 FemPreg weighted
United States,2012,26,unmarried,third_plus,7789.855124651511,NSFG 2017-2019 FemPreg weighted
United States,2012,27,unmarried,third_plus,43877.02567186652,NSFG 2017-2019 FemPreg weighted
United States,2012,28,unmarried,third_plus,16103.56076009944,NSFG 2017-2019 FemPreg weighted
United States,2012,29,unmarried,third_plus,86333.17629348312,NSFG 2017-2019 FemPreg weighted
United States,2012,30,unmarried,third_plus,22519.4012176702,NSFG 2017-2019 FemPreg weighted
United States,2012,31,unmarried,third_plus,15293.3788194192,NSFG 2017-2019 FemPreg weighted
United States,2012,32,unmarried,third_plus,16870.6758405843,NSFG 2017-2019 FemPreg weighted
United States,2012,33,unmarried,third_plus,13504.79473545854,NSFG 2017-2019 FemPreg weighted
United States,2012,35,unmarried,third_plus,83307.6061269069,NSFG 2017-2019 FemPreg weighted
United States,2012,36,unmarried,third_plus,32176.624466077337,NSFG 2017-2019 FemPreg weighted
United States,2012,39,unmarried,third_plus,10342.162123951,NSFG 2017-2019 FemPreg weighted
United States,2012,42,unmarried,third_plus,5012.20265001941,NSFG 2017-2019 FemPreg weighted
United States,2013,18,married,all,5917.34684869804,NSFG 2017-2019 FemPreg weighted
United States,2013,20,married,all,25314.807653914642,NSFG 2017-2019 FemPreg weighted
United States,2013,21,married,all,34461.03082795324,NSFG 2017-2019 FemPreg weighted
United States,2013,22,married,all,42962.740634604794,NSFG 2017-2019 FemPreg weighted
United States,2013,23,married,all,96794.29101683217,NSFG 2017-2019 FemPreg weighted
United States,2013,24,married,all,51061.623121545315,NSFG 2017-2019 FemPreg weighted
United States,2013,25,married,all,140366.06328581393,NSFG 2017-2019 FemPreg weighted
United States,2013,26,married,all,172737.6933498607,NSFG 2017-2019 FemPreg weighted
United States,2013,27,married,all,173862.83836134925,NSFG 2017-2019 FemPreg weighted
United States,2013,28,married,all,185101.18288029928,NSFG 2017-2019 FemPreg weighted
United States,2013,29,married,all,181472.0339880188,NSFG 2017-2019 FemPreg weighted
United States,2013,30,married,all,121281.11859846952,NSFG 2017-2019 FemPreg weighted
United States,2013,31,married,all,245691.52773232647,NSFG 2017-2019 FemPreg weighted
United States,2013,32,married,all,162927.53673569043,NSFG 2017-2019 FemPreg weighted
United States,2013,33,married,all,142067.11583985298,NSFG 2017-2019 FemPreg weighted
United States,2013,34,married,all,119336.4651946133,NSFG 2017-2019 FemPreg weighted
United States,2013,35,married,all,95072.93273724928,NSFG 2017-2019 FemPreg weighted
United States,2013,36,married,all,96765.45390749387,NSFG 2017-2019 FemPreg weighted
United States,2013,37,married,all,7341.95489831976,NSFG 2017-2019 FemPreg weighted
United States,2013,38,married,all,65707.33977414416,NSFG 2017-2019 FemPreg weighted
United States,2013,39,married,all,20110.858447657498,NSFG 2017-2019 FemPreg weighted
United States,2013,40,married,all,69685.12758593837,NSFG 2017-2019 FemPreg weighted
United States,2013,41,married,all,26922.763528214942,NSFG 2017-2019 FemPreg weighted
United States,2013,42,married,all,15577.07855421901,NSFG 2017-2019 FemPreg weighted
United States,2013,43,married,all,13621.1974209081,NSFG 2017-2019 FemPreg weighted
United States,2013,18,married,first,5917.34684869804,NSFG 2017-2019 FemPreg weighted
United States,2013,21,married,first,20287.54439911113,NSFG 2017-2019 FemPreg weighted
United States,2013,22,married,first,28345.6036456734,NSFG 2017-2019 FemPreg weighted
United States,2013,23,married,first,69490.45717977812,NSFG 2017-2019 FemPreg weighted
United States,2013,24,married,first,21499.6331152785,NSFG 2017-2019 FemPreg weighted
United States,2013,25,married,first,19803.45901689524,NSFG 2017-2019 FemPreg weighted
United States,2013,26,married,first,133964.54082159008,NSFG 2017-2019 FemPreg weighted
United States,2013,27,married,first,105789.58054705591,NSFG 2017-2019 FemPreg weighted
United States,2013,28,married,first,91349.70269435877,NSFG 2017-2019 FemPreg weighted
United States,2013,29,married,first,72349.51318819709,NSFG 2017-2019 FemPreg weighted
United States,2013,30,married,first,67032.47606378428,NSFG 2017-2019 FemPreg weighted
United States,2013,31,married,first,30133.66618271676,NSFG 2017-2019 FemPreg weighted
United States,2013,32,married,first,60724.490873619696,NSFG 2017-2019 FemPreg weighted
United States,2013,33,married,first,3107.85905496738,NSFG 2017-2019 FemPreg weighted
United States,2013,34,married,first,52780.348711065664,NSFG 2017-2019 FemPreg weighted
United States,2013,35,married,first,32270.79542132996,NSFG 2017-2019 FemPreg weighted
United States,2013,36,married,first,34801.74159393412,NSFG 2017-2019 FemPreg weighted
United States,2013,38,married,first,6791.64111219129,NSFG 2017-2019 FemPreg weighted
United States,2013,39,married,first,9355.538140823,NSFG 2017-2019 FemPreg weighted
United States,2013,40,married,first,9643.21591793608,NSFG 2017-2019 FemPreg weighted
United States,2013,20,married,second,25314.807653914642,NSFG 2017-2019 FemPreg weighted
United States,2013,21,married,second,9607.32200650893,NSFG 2017-2019 FemPreg weighted
United States,2013,22,married,second,5550.65139243796,NSFG 2017-2019 FemPreg weighted
United States,2013,23,married,second,27303.83383705404,NSFG 2017-2019 FemPreg weighted
United States,2013,24,married,second,19294.28247913917,NSFG 2017-2019 FemPreg weighted
United States,2013,25,married,second,87424.87074788504,NSFG 2017-2019 FemPreg weighted
United States,2013,26,married,second,36922.94634455105,NSFG 2017-2019 FemPreg weighted
United States,2013,27,married,second,65731.68407117712,NSFG 2017-2019 FemPreg weighted
United States,2013,28,married,second,75338.00035204826,NSFG 2017-2019 FemPreg weighted
United States,2013,29,married,second,86858.70877383642,NSFG 2017-2019 FemPreg weighted
United States,2013,30,married,second,34444.081713157575,NSFG 2017-2019 FemPreg weighted
United States,2013,31,married,second,164499.0871406658,NSFG 2017-2019 FemPreg weighted
United States,2013,32,married,second,51998.84084694771,NSFG 2017-2019 FemPreg weighted
United States,2013,33,married,second,39345.170517207036,NSFG 2017-2019 FemPreg weighted
United States,2013,34,married,second,32079.802596819318,NSFG 2017-2019 FemPreg weighted
United States,2013,35,married,second,16585.29263919456,NSFG 2017-2019 FemPreg weighted
United States,2013,36,married,second,33889.27359712729,NSFG 2017-2019 FemPreg weighted
United States,2013,38,married,second,34355.668759237335,NSFG 2017-2019 FemPreg weighted
United States,2013,39,married,second,10755.3203068345,NSFG 2017-2019 FemPreg weighted
United States,2013,40,married,second,12542.6806723637,NSFG 2017-2019 FemPreg weighted
United States,2013,41,married,second,20455.46456687674,NSFG 2017-2019 FemPreg weighted
United States,2013,42,married,second,2756.74098159421,NSFG 2017-2019 FemPreg weighted
United States,2013,43,married,second,13621.1974209081,NSFG 2017-2019 FemPreg weighted
United States,2013,21,married,third_plus,4566.16442233318,NSFG 2017-2019 FemPreg weighted
United States,2013,22,married,third_plus,9066.48559649343,NSFG 2017-2019 FemPreg weighted
United States,2013,24,married,third_plus,10267.707527127652,NSFG 2017-2019 FemPreg weighted
United States,2013,25,married,third_plus,33137.733521033646,NSFG 2017-2019 FemPreg weighted
United States,2013,26,married,third_plus,1850.20618371956,NSFG 2017-2019 FemPreg weighted
United States,2013,27,married,third_plus,2341.57374311622,NSFG 2017-2019 FemPreg weighted
United States,2013,28,married,third_plus,18413.47983389226,NSFG 2017-2019 FemPreg weighted
United States,2013,29,married,third_plus,22263.81202598529,NSFG 2017-2019 FemPreg weighted
United States,2013,30,married,third_plus,19804.56082152766,NSFG 2017-2019 FemPreg weighted
United States,2013,31,married,third_plus,51058.77440894393,NSFG 2017-2019 FemPreg weighted
United States,2013,32,married,third_plus,50204.205015123014,NSFG 2017-2019 FemPreg weighted
United States,2013,33,married,third_plus,99614.08626767858,NSFG 2017-2019 FemPreg weighted
United States,2013,34,married,third_plus,34476.31388672831,NSFG 2017-2019 FemPreg weighted
United States,2013,35,married,third_plus,46216.844676724766,NSFG 2017-2019 FemPreg weighted
United States,2013,36,married,third_plus,28074.43871643245,NSFG 2017-2019 FemPreg weighted
United States,2013,37,married,third_plus,7341.95489831976,NSFG 2017-2019 FemPreg weighted
United States,2013,38,married,third_plus,24560.02990271553,NSFG 2017-2019 FemPreg weighted
United States,2013,40,married,third_plus,47499.2309956386,NSFG 2017-2019 FemPreg weighted
United States,2013,41,married,third_plus,6467.2989613382,NSFG 2017-2019 FemPreg weighted
United States,2013,42,married,third_plus,12820.3375726248,NSFG 2017-2019 FemPreg weighted
United States,2013,15,unmarried,all,10450.98981778742,NSFG 2017-2019 FemPreg weighted
United States,2013,16,unmarried,all,4118.46305156259,NSFG 2017-2019 FemPreg weighted
United States,2013,17,unmarried,all,19113.52536438914,NSFG 2017-2019 FemPreg weighted
United States,2013,18,unmarried,all,77208.97344844145,NSFG 2017-2019 FemPreg weighted
United States,2013,19,unmarried,all,81416.81155666707,NSFG 2017-2019 FemPreg weighted
United States,2013,20,unmarried,all,90435.95762560297,NSFG 2017-2019 FemPreg weighted
United States,2013,21,unmarried,all,82908.51552305857,NSFG 2017-2019 FemPreg weighted
United States,2013,22,unmarried,all,72085.03665443789,NSFG 2017-2019 FemPreg weighted
United States,2013,23,unmarried,all,122978.62110025901,NSFG 2017-2019 FemPreg weighted
United States,2013,24,unmarried,all,171753.2036395925,NSFG 2017-2019 FemPreg weighted
United States,2013,25,unmarried,all,195366.23494400783,NSFG 2017-2019 FemPreg weighted
United States,2013,26,unmarried,all,89714.57022210762,NSFG 2017-2019 FemPreg weighted
United States,2013,27,unmarried,all,116531.41438744767,NSFG 2017-2019 FemPreg weighted
United States,2013,28,unmarried,all,93969.01576483194,NSFG 2017-2019 FemPreg weighted
United States,2013,29,unmarried,all,49865.42215685077,NSFG 2017-2019 FemPreg weighted
United States,2013,30,unmarried,all,44576.86473816075,NSFG 2017-2019 FemPreg weighted
United States,2013,31,unmarried,all,43470.36626539356,NSFG 2017-2019 FemPreg weighted
United States,2013,32,unmarried,all,36611.216462815326,NSFG 2017-2019 FemPreg weighted
United States,2013,33,unmarried,all,60229.643204679836,NSFG 2017-2019 FemPreg weighted
United States,2013,34,unmarried,all,25325.28830908257,NSFG 2017-2019 FemPreg weighted
United States,2013,35,unmarried,all,7151.94002567202,NSFG 2017-2019 FemPreg weighted
United States,2013,36,unmarried,all,72111.53895737702,NSFG 2017-2019 FemPreg weighted
United States,2013,38,unmarried,all,20167.49994019786,NSFG 2017-2019 FemPreg weighted
United States,2013,39,unmarried,all,16903.99335783031,NSFG 2017-2019 FemPreg weighted
United States,2013,40,unmarried,all,16091.921525488939,NSFG 2017-2019 FemPreg weighted
United States,2013,41,unmarried,all,36893.8283586757,NSFG 2017-2019 FemPreg weighted
United States,2013,42,unmarried,all,7470.61005249797,NSFG 2017-2019 FemPreg weighted
United States,2013,15,unmarried,first,10450.98981778742,NSFG 2017-2019 FemPreg weighted
United States,2013,16,unmarried,first,4118.46305156259,NSFG 2017-2019 FemPreg weighted
United States,2013,17,unmarried,first,15110.88893235329,NSFG 2017-2019 FemPreg weighted
United States,2013,18,unmarried,first,70328.68597754909,NSFG 2017-2019 FemPreg weighted
United States,2013,19,unmarried,first,72576.48161348185,NSFG 2017-2019 FemPreg weighted
United States,2013,20,unmarried,first,62695.76993057994,NSFG 2017-2019 FemPreg weighted
United States,2013,21,unmarried,first,30739.198375484342,NSFG 2017-2019 FemPreg weighted
United States,2013,22,unmarried,first,41456.48034686759,NSFG 2017-2019 FemPreg weighted
United States,2013,23,unmarried,first,55256.38048392019,NSFG 2017-2019 FemPreg weighted
United States,2013,24,unmarried,first,104100.50393396625,NSFG 2017-2019 FemPreg weighted
United States,2013,25,unmarried,first,52599.6392916717,NSFG 2017-2019 FemPreg weighted
United States,2013,26,unmarried,first,37638.26412275752,NSFG 2017-2019 FemPreg weighted
United States,2013,27,unmarried,first,25933.54690904637,NSFG 2017-2019 FemPreg weighted
United States,2013,28,unmarried,first,52514.33141278214,NSFG 2017-2019 FemPreg weighted
United States,2013,29,unmarried,first,6606.19275017559,NSFG 2017-2019 FemPreg weighted
United States,2013,30,unmarried,first,7647.56516092103,NSFG 2017-2019 FemPreg weighted
United States,2013,31,unmarried,first,4668.68620505857,NSFG 2017-2019 FemPreg weighted
United States,2013,32,unmarried,first,8482.696458628281,NSFG 2017-2019 FemPreg weighted
United States,2013,33,unmarried,first,7589.42360596375,NSFG 2017-2019 FemPreg weighted
United States,2013,34,unmarried,first,25325.28830908257,NSFG 2017-2019 FemPreg weighted
United States,2013,36,unmarried,first,10033.348017637061,NSFG 2017-2019 FemPreg weighted
United States,2013,38,unmarried,first,7020.57777440593,NSFG 2017-2019 FemPreg weighted
United States,2013,39,unmarried,first,13150.2592404048,NSFG 2017-2019 FemPreg weighted
United States,2013,41,unmarried,first,36893.8283586757,NSFG 2017-2019 FemPreg weighted
United States,2013,42,unmarried,first,7470.61005249797,NSFG 2017-2019 FemPreg weighted
United States,2013,17,unmarried,second,4002.63643203585,NSFG 2017-2019 FemPreg weighted
United States,2013,18,unmarried,second,6880.28747089237,NSFG 2017-2019 FemPreg weighted
United States,2013,19,unmarried,second,4600.24184376505,NSFG 2017-2019 FemPreg weighted
United States,2013,20,unmarried,second,22368.88740665069,NSFG 2017-2019 FemPreg weighted
United States,2013,21,unmarried,second,45179.58520465715,NSFG 2017-2019 FemPreg weighted
United States,2013,22,unmarried,second,20080.480023555,NSFG 2017-2019 FemPreg weighted
United States,2013,23,unmarried,second,52147.956446075455,NSFG 2017-2019 FemPreg weighted
United States,2013,24,unmarried,second,60820.25419541708,NSFG 2017-2019 FemPreg weighted
United States,2013,25,unmarried,second,119169.399646358,NSFG 2017-2019 FemPreg weighted
United States,2013,26,unmarried,second,41764.99786718661,NSFG 2017-2019 FemPreg weighted
United States,2013,27,unmarried,second,49135.25182699001,NSFG 2017-2019 FemPreg weighted
United States,2013,28,unmarried,second,29211.72629472181,NSFG 2017-2019 FemPreg weighted
United States,2013,29,unmarried,second,6347.10090262644,NSFG 2017-2019 FemPreg weighted
United States,2013,30,unmarried,second,6941.67172998083,NSFG 2017-2019 FemPreg weighted
United States,2013,31,unmarried,second,1909.28483638567,NSFG 2017-2019 FemPreg weighted
United States,2013,32,unmarried,second,17797.22016987787,NSFG 2017-2019 FemPreg weighted
United States,2013,33,unmarried,second,5435.61559800611,NSFG 2017-2019 FemPreg weighted
United States,2013,36,unmarried,second,20572.9432650411,NSFG 2017-2019 FemPreg weighted
United States,2013,38,unmarried,second,13146.92216579193,NSFG 2017-2019 FemPreg weighted
United States,2013,40,unmarried,second,4224.93573388934,NSFG 2017-2019 FemPreg weighted
United States,2013,19,unmarried,third_plus,4240.08809942017,NSFG 2017-2019 FemPreg weighted
United States,2013,20,unmarried,third_plus,5371.30028837234,NSFG 2017-2019 FemPreg weighted
United States,2013,21,unmarried,third_plus,6989.731942917069,NSFG 2017-2019 FemPreg weighted
