country,entity,state,year,marital,parity,births_15_44,female_15_44,asfr_15_44,housing_cost_burden,rent_burden_share,median_gross_rent,housing_estimate_type,housing_source_url
United States,Oregon,41,2010,all,all,45540.0,754423.0,60.364013292277676,0.5117465626622117,0.5117465626622117,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Oregon/20101or0148000.zip
United States,Pennsylvania,42,2010,all,all,143321.0,2439749.0,58.74415769818944,0.4629287985501427,0.4629287985501427,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Pennsylvania/20101pa0148000.zip
United States,Rhode Island,44,2010,all,all,11177.0,214119.0,52.199944890458106,0.4814455662667402,0.4814455662667402,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/RhodeIsland/20101ri0148000.zip
United States,South Carolina,45,2010,all,all,58342.0,921992.0,63.278206318493,0.4718494720018577,0.4718494720018577,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/SouthCarolina/20101sc0148000.zip
United States,South Dakota,46,2010,all,all,11811.0,152018.0,77.69474667473588,0.37231480212270157,0.37231480212270157,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/SouthDakota/20101sd0148000.zip
United States,Tennessee,47,2010,all,all,79495.0,1272096.0,62.49135285387267,0.4669254848019334,0.4669254848019334,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Tennessee/20101tn0148000.zip
United States,Texas,48,2010,all,all,386118.0,5322420.0,72.54557137542697,0.46305330497640257,0.46305330497640257,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Texas/20101tx0148000.zip
United States,Utah,49,2010,all,all,52258.0,603344.0,86.61393831711263,0.45797956078721547,0.45797956078721547,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Utah/20101ut0148000.zip
United States,Vermont,50,2010,all,all,6223.0,118062.0,52.70959326455591,0.49862635557016105,0.49862635557016105,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Vermont/20101vt0148000.zip
United States,Virginia,51,2010,all,all,103002.0,1632522.0,63.093789853980525,0.46567516837348527,0.46567516837348527,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Virginia/20101va0148000.zip
United States,Washington,53,2010,all,all,86539.0,1351925.0,64.011687038852,0.48435947122641704,0.48435947122641704,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Washington/20101wa0148000.zip
United States,West Virginia,54,2010,all,all,20470.0,341654.0,59.91441633933746,0.4022736073756969,0.4022736073756969,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/WestVirginia/20101wv0148000.zip
United States,Wisconsin,55,2010,all,all,68487.0,1095634.0,62.50901304632751,0.4651902681596035,0.4651902681596035,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Wisconsin/20101wi0148000.zip
United States,Wyoming,56,2010,all,all,7556.0,106230.0,71.12868304622047,0.3430581266197705,0.3430581266197705,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Wyoming/20101wy0148000.zip
United States,Alabama,01,2011,all,all,59354.0,956950.0,62.0241391922253,0.46752465655494313,0.46752465655494313,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Alabama/20111al0155000.zip
United States,Alaska,02,2011,all,all,11456.0,142513.0,80.38564902850969,0.40598623418720664,0.40598623418720664,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Alaska/20111ak0155000.zip
United States,Arizona,04,2011,all,all,85543.0,1269384.0,67.38937941552753,0.47445896969902646,0.47445896969902646,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Arizona/20111az0155000.zip
United States,Arkansas,05,2011,all,all,38715.0,572242.0,67.65494318837136,0.45607043386603013,0.45607043386603013,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Arkansas/20111ar0155000.zip
United States,California,06,2011,all,all,502120.0,7906241.0,63.509321307053504,0.545280722668395,0.545280722668395,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/California/20111ca0155000.zip
United States,Colorado,08,2011,all,all,65055.0,1037195.0,62.7220532301062,0.48779392368217583,0.48779392368217583,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Colorado/20111co0155000.zip
United States,Connecticut,09,2011,all,all,37281.0,688816.0,54.123307240249936,0.5198032611261416,0.5198032611261416,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Connecticut/20111ct0155000.zip
United States,Delaware,10,2011,all,all,11257.0,178655.0,63.009711455039046,0.49766463775467074,0.49766463775467074,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Delaware/20111de0155000.zip
United States,Florida,12,2011,all,all,213414.0,3571276.0,59.75847288196152,0.5619238649807156,0.5619238649807156,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Florida/20111fl0155000.zip
United States,Georgia,13,2011,all,all,132409.0,2067629.0,64.03905149328047,0.4960354294863872,0.4960354294863872,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Georgia/20111ga0155000.zip
United States,Hawaii,15,2011,all,all,18956.0,258623.0,73.29587855681822,0.5345579094515199,0.5345579094515199,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Hawaii/20111hi0155000.zip
United States,Idaho,16,2011,all,all,22305.0,307549.0,72.52502853203879,0.4639728300721701,0.4639728300721701,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Idaho/20111id0155000.zip
United States,Illinois,17,2011,all,all,161312.0,2617791.0,61.62142050301189,0.49210110890889414,0.49210110890889414,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Illinois/20111il0155000.zip
United States,Indiana,18,2011,all,all,83701.0,1287251.0,65.02306077058786,0.47535569955919893,0.47535569955919893,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Indiana/20111in0155000.zip
United States,Iowa,19,2011,all,all,38214.0,579227.0,65.97413449303987,0.4338772343391885,0.4338772343391885,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Iowa/20111ia0155000.zip
United States,Kansas,20,2011,all,all,39642.0,553769.0,71.58580563375703,0.4282024239894874,0.4282024239894874,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Kansas/20111ks0155000.zip
United States,Kentucky,21,2011,all,all,55370.0,853645.0,64.86302854230973,0.4493589805149283,0.4493589805149283,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Kentucky/20111ky0155000.zip
United States,Louisiana,22,2011,all,all,61888.0,930158.0,66.5349327748619,0.4792206337426663,0.4792206337426663,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Louisiana/20111la0155000.zip
United States,Maine,23,2011,all,all,12704.0,238875.0,53.18262689691261,0.496464073237961,0.496464073237961,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Maine/20111me0155000.zip
United States,Maryland,24,2011,all,all,73093.0,1190910.0,61.37575467499643,0.5062188876296498,0.5062188876296498,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Maryland/20111md0155000.zip
United States,Massachusetts,25,2011,all,all,73166.0,1356419.0,53.94055966482333,0.4894564804732642,0.4894564804732642,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Massachusetts/20111ma0155000.zip
United States,Michigan,26,2011,all,all,114008.0,1904716.0,59.85564252098476,0.509691385757954,0.509691385757954,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Michigan/20111mi0155000.zip
United States,Minnesota,27,2011,all,all,68409.0,1044775.0,65.47725586848843,0.47268785418578424,0.47268785418578424,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Minnesota/20111mn0155000.zip
United States,Mississippi,28,2011,all,all,39860.0,601092.0,66.31264432066972,0.46274913583878796,0.46274913583878796,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Mississippi/20111ms0155000.zip
United States,Missouri,29,2011,all,all,76117.0,1172084.0,64.94159121701175,0.4535688456412265,0.4535688456412265,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Missouri/20111mo0155000.zip
United States,Montana,30,2011,all,all,12069.0,180516.0,66.858339426976,0.4156230721776681,0.4156230721776681,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Montana/20111mt0155000.zip
United States,Nebraska,31,2011,all,all,25720.0,355861.0,72.27541090481958,0.40280259883419905,0.40280259883419905,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Nebraska/20111ne0155000.zip
United States,Nevada,32,2011,all,all,35296.0,546017.0,64.6426759606386,0.4934542261639972,0.4934542261639972,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Nevada/20111nv0155000.zip
United States,New Hampshire,33,2011,all,all,12851.0,247942.0,51.83067007606618,0.4704241980133529,0.4704241980133529,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/NewHampshire/20111nh0155000.zip
United States,New Jersey,34,2011,all,all,105883.0,1726406.0,61.33145969140515,0.5137492785523899,0.5137492785523899,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/NewJersey/20111nj0155000.zip
United States,New Mexico,35,2011,all,all,27289.0,399665.0,68.27968423554726,0.47571034996581807,0.47571034996581807,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/NewMexico/20111nm0155000.zip
United States,New York,36,2011,all,all,241312.0,4040994.0,59.71600056817704,0.513086395478038,0.513086395478038,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/NewYork/20111ny0155000.zip
United States,North Carolina,37,2011,all,all,120389.0,1947387.0,61.82078857463873,0.4785019724969233,0.4785019724969233,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/NorthCarolina/20111nc0155000.zip
United States,North Dakota,38,2011,all,all,9527.0,130638.0,72.92671351367902,0.37975634350626636,0.37975634350626636,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/NorthDakota/20111nd0155000.zip
United States,Ohio,39,2011,all,all,137918.0,2221866.0,62.07305030996469,0.474775860297483,0.474775860297483,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Ohio/20111oh0155000.zip
United States,Oklahoma,40,2011,all,all,52272.0,741044.0,70.53832161113239,0.42967168558834473,0.42967168558834473,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Oklahoma/20111ok0155000.zip
United States,Oregon,41,2011,all,all,45155.0,761477.0,59.29923031161808,0.518484218452452,0.518484218452452,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Oregon/20111or0155000.zip
United States,Pennsylvania,42,2011,all,all,143178.0,2434700.0,58.80724524582084,0.47140628423100156,0.47140628423100156,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Pennsylvania/20111pa0155000.zip
United States,Rhode Island,44,2011,all,all,10960.0,212494.0,51.57792690617147,0.478680655979816,0.478680655979816,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/RhodeIsland/20111ri0155000.zip
United States,South Carolina,45,2011,all,all,57393.0,921170.0,62.304460631588086,0.473285536159601,0.473285536159601,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/SouthCarolina/20111sc0155000.zip
United States,South Dakota,46,2011,all,all,11846.0,152741.0,77.55612441976942,0.3560829986350201,0.3560829986350201,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/SouthDakota/20111sd0155000.zip
United States,Tennessee,47,2011,all,all,79588.0,1274725.0,62.43542724901449,0.46994495585568624,0.46994495585568624,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Tennessee/20111tn0155000.zip
United States,Texas,48,2011,all,all,377445.0,5395961.0,69.94954188883129,0.4605523343499682,0.4605523343499682,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Texas/20111tx0155000.zip
United States,Utah,49,2011,all,all,51223.0,610903.0,83.8480086036572,0.4780797328940662,0.4780797328940662,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Utah/20111ut0155000.zip
United States,Vermont,50,2011,all,all,6078.0,117463.0,51.74395341511795,0.4921657240278191,0.4921657240278191,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Vermont/20111vt0155000.zip
United States,Virginia,51,2011,all,all,102652.0,1638663.0,62.643752864377845,0.465249141552932,0.465249141552932,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Virginia/20111va0155000.zip
United States,Washington,53,2011,all,all,86976.0,1363510.0,63.78831105015731,0.48022441309662084,0.48022441309662084,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Washington/20111wa0155000.zip
