entity,state,year,housing_cost_burden,rent_burden_share,median_gross_rent,estimate_type,source_url
Utah,49,2017,0.41729928373343317,0.41729928373343317,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2017/data/1_year_seq_by_state/Utah/20171ut0142000.zip
Utah,49,2018,0.4190595033027249,0.4190595033027249,,1yr_table,https://www2.census.gov/programs-surveys/acs/summary_file/2018/prototype/1YRData/acsdt1y2018-b25070.dat
Utah,49,2019,0.4182228920673261,0.4182228920673261,,1yr_table,https://www2.census.gov/programs-surveys/acs/summary_file/2019/prototype/1YRData/acsdt1y2019-b25070.dat
Utah,49,2021,0.4530211104346548,0.4530211104346548,,,
Vermont,50,2010,0.49862635557016105,0.49862635557016105,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Vermont/20101vt0148000.zip
Vermont,50,2011,0.4921657240278191,0.4921657240278191,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Vermont/20111vt0155000.zip
Vermont,50,2012,0.46946916231972996,0.46946916231972996,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Vermont/20121vt0155000.zip
Vermont,50,2013,0.5032474163637106,0.5032474163637106,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Vermont/20131vt0146000.zip
Vermont,50,2014,0.47217859692387565,0.47217859692387565,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Vermont/20141vt0141000.zip
Vermont,50,2015,0.46288829651855923,0.46288829651855923,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2015/data/1_year_seq_by_state/Vermont/20151vt0141000.zip
Vermont,50,2016,0.46723491482764434,0.46723491482764434,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2016/data/1_year_seq_by_state/Vermont/20161vt0142000.zip
Vermont,50,2017,0.4693316629167519,0.4693316629167519,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2017/data/1_year_seq_by_state/Vermont/20171vt0142000.zip
Vermont,50,2018,0.4322562866000689,0.4322562866000689,,1yr_table,https://www2.census.gov/programs-surveys/acs/summary_file/2018/prototype/1YRData/acsdt1y2018-b25070.dat
Vermont,50,2019,0.5062798144154741,0.5062798144154741,,1yr_table,https://www2.census.gov/programs-surveys/acs/summary_file/2019/prototype/1YRData/acsdt1y2019-b25070.dat
Vermont,50,2021,0.468404808317089,0.468404808317089,,,
Virginia,51,2010,0.46567516837348527,0.46567516837348527,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Virginia/20101va0148000.zip
Virginia,51,2011,0.465249141552932,0.465249141552932,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Virginia/20111va0155000.zip
Virginia,51,2012,0.46401983422862836,0.46401983422862836,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Virginia/20121va0155000.zip
Virginia,51,2013,0.45640167093219475,0.45640167093219475,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Virginia/20131va0146000.zip
Virginia,51,2014,0.46610595991798004,0.46610595991798004,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Virginia/20141va0141000.zip
Virginia,51,2015,0.4600754719758313,0.4600754719758313,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2015/data/1_year_seq_by_state/Virginia/20151va0141000.zip
Virginia,51,2016,0.4561521110270892,0.4561521110270892,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2016/data/1_year_seq_by_state/Virginia/20161va0142000.zip
Virginia,51,2017,0.43716835192048015,0.43716835192048015,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2017/data/1_year_seq_by_state/Virginia/20171va0142000.zip
Virginia,51,2018,0.4519425418938409,0.4519425418938409,,1yr_table,https://www2.census.gov/programs-surveys/acs/summary_file/2018/prototype/1YRData/acsdt1y2018-b25070.dat
Virginia,51,2019,0.42856204688780486,0.42856204688780486,,1yr_table,https://www2.census.gov/programs-surveys/acs/summary_file/2019/prototype/1YRData/acsdt1y2019-b25070.dat
Virginia,51,2021,0.4609016474704227,0.4609016474704227,,,
Washington,53,2010,0.48435947122641704,0.48435947122641704,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Washington/20101wa0148000.zip
Washington,53,2011,0.48022441309662084,0.48022441309662084,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Washington/20111wa0155000.zip
Washington,53,2012,0.4770464568356189,0.4770464568356189,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Washington/20121wa0155000.zip
Washington,53,2013,0.4797705778969111,0.4797705778969111,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Washington/20131wa0146000.zip
Washington,53,2014,0.47099019396457104,0.47099019396457104,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Washington/20141wa0141000.zip
Washington,53,2015,0.45365667158228196,0.45365667158228196,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2015/data/1_year_seq_by_state/Washington/20151wa0141000.zip
Washington,53,2016,0.4492421704423368,0.4492421704423368,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2016/data/1_year_seq_by_state/Washington/20161wa0142000.zip
Washington,53,2017,0.4520262521432059,0.4520262521432059,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2017/data/1_year_seq_by_state/Washington/20171wa0142000.zip
Washington,53,2018,0.452657332849087,0.452657332849087,,1yr_table,https://www2.census.gov/programs-surveys/acs/summary_file/2018/prototype/1YRData/acsdt1y2018-b25070.dat
Washington,53,2019,0.45282489136809245,0.45282489136809245,,1yr_table,https://www2.census.gov/programs-surveys/acs/summary_file/2019/prototype/1YRData/acsdt1y2019-b25070.dat
Washington,53,2021,0.46294587974133417,0.46294587974133417,,,
West Virginia,54,2010,0.4022736073756969,0.4022736073756969,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/WestVirginia/20101wv0148000.zip
West Virginia,54,2011,0.3872147282566073,0.3872147282566073,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/WestVirginia/20111wv0155000.zip
West Virginia,54,2012,0.3891166873610349,0.3891166873610349,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/WestVirginia/20121wv0155000.zip
West Virginia,54,2013,0.3837719620132396,0.3837719620132396,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/WestVirginia/20131wv0146000.zip
West Virginia,54,2014,0.37876551656729546,0.37876551656729546,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/WestVirginia/20141wv0141000.zip
West Virginia,54,2015,0.38709344346928237,0.38709344346928237,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2015/data/1_year_seq_by_state/WestVirginia/20151wv0141000.zip
West Virginia,54,2016,0.4001215793254859,0.4001215793254859,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2016/data/1_year_seq_by_state/WestVirginia/20161wv0142000.zip
West Virginia,54,2017,0.3964648264486371,0.3964648264486371,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2017/data/1_year_seq_by_state/WestVirginia/20171wv0142000.zip
West Virginia,54,2018,0.3988090818644848,0.3988090818644848,,1yr_table,https://www2.census.gov/programs-surveys/acs/summary_file/2018/prototype/1YRData/acsdt1y2018-b25070.dat
West Virginia,54,2019,0.36271415806246676,0.36271415806246676,,1yr_table,https://www2.census.gov/programs-surveys/acs/summary_file/2019/prototype/1YRData/acsdt1y2019-b25070.dat
West Virginia,54,2021,0.4109957858592165,0.4109957858592165,,,
Wisconsin,55,2010,0.4651902681596035,0.4651902681596035,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Wisconsin/20101wi0148000.zip
Wisconsin,55,2011,0.45980826966931165,0.45980826966931165,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Wisconsin/20111wi0155000.zip
Wisconsin,55,2012,0.45915889198807347,0.45915889198807347,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Wisconsin/20121wi0155000.zip
Wisconsin,55,2013,0.4430963222789681,0.4430963222789681,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Wisconsin/20131wi0146000.zip
Wisconsin,55,2014,0.4455702705788332,0.4455702705788332,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Wisconsin/20141wi0141000.zip
Wisconsin,55,2015,0.4301533628852731,0.4301533628852731,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2015/data/1_year_seq_by_state/Wisconsin/20151wi0141000.zip
Wisconsin,55,2016,0.41754472353776784,0.41754472353776784,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2016/data/1_year_seq_by_state/Wisconsin/20161wi0142000.zip
Wisconsin,55,2017,0.4096042533777498,0.4096042533777498,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2017/data/1_year_seq_by_state/Wisconsin/20171wi0142000.zip
Wisconsin,55,2018,0.4103704844006568,0.4103704844006568,,1yr_table,https://www2.census.gov/programs-surveys/acs/summary_file/2018/prototype/1YRData/acsdt1y2018-b25070.dat
Wisconsin,55,2019,0.4000091987269984,0.4000091987269984,,1yr_table,https://www2.census.gov/programs-surveys/acs/summary_file/2019/prototype/1YRData/acsdt1y2019-b25070.dat
Wisconsin,55,2021,0.40585619309056237,0.40585619309056237,,,
Wyoming,56,2010,0.3430581266197705,0.3430581266197705,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2010/data/1_year_seq_by_state/Wyoming/20101wy0148000.zip
Wyoming,56,2011,0.3330424398309756,0.3330424398309756,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Wyoming/20111wy0155000.zip
Wyoming,56,2012,0.3881099676225717,0.3881099676225717,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Wyoming/20121wy0155000.zip
Wyoming,56,2013,0.37406210319750666,0.37406210319750666,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Wyoming/20131wy0146000.zip
Wyoming,56,2014,0.36208218039154555,0.36208218039154555,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Wyoming/20141wy0141000.zip
Wyoming,56,2015,0.358782475941223,0.358782475941223,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2015/data/1_year_seq_by_state/Wyoming/20151wy0141000.zip
Wyoming,56,2016,0.37474363571172464,0.37474363571172464,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2016/data/1_year_seq_by_state/Wyoming/20161wy0142000.zip
Wyoming,56,2017,0.38044663959760017,0.38044663959760017,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2017/data/1_year_seq_by_state/Wyoming/20171wy0142000.zip
Wyoming,56,2018,0.37153711279953244,0.37153711279953244,,1yr_table,https://www2.census.gov/programs-surveys/acs/summary_file/2018/prototype/1YRData/acsdt1y2018-b25070.dat
Wyoming,56,2019,0.39537118969883744,0.39537118969883744,,1yr_table,https://www2.census.gov/programs-surveys/acs/summary_file/2019/prototype/1YRData/acsdt1y2019-b25070.dat
Wyoming,56,2021,0.44034466885321366,0.44034466885321366,,,
