entity,state,year,housing_cost_burden,rent_burden_share,median_gross_rent,estimate_type,source_url
Nebraska,31,2020,0.38315623891553446,0.38315623891553446,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Ohio,39,2020,0.4090911951387429,0.4090911951387429,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Colorado,08,2020,0.4872963862629799,0.4872963862629799,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
New Jersey,34,2020,0.48073795862357094,0.48073795862357094,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Maryland,24,2020,0.4663637761858938,0.4663637761858938,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Virginia,51,2020,0.4379978309048899,0.4379978309048899,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Vermont,50,2020,0.459431887437399,0.459431887437399,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
North Carolina,37,2020,0.42719015041147307,0.42719015041147307,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Arkansas,05,2020,0.3840331744432808,0.3840331744432808,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Washington,53,2020,0.45213404098100424,0.45213404098100424,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
